brand;print;subscr_type;pricecat;Date;newcheck;churncheck;switcher_outflow;trans_outflow;inflow_transformers;inflow_switchers;currentcheck
DS;Print;FULL;PROMO;2015-05-01;340;504;12;487;128;4;5966.0
DS;Print;FULL;PROMO;2015-06-01;298;437;20;913;101;4;5126.0
DS;Print;FULL;PROMO;2015-07-01;236;414;9;505;100;2;4600.0
DS;Print;FULL;PROMO;2015-08-01;300;313;16;335;107;2;4383.0
DS;Print;FULL;PROMO;2015-09-01;637;378;14;315;216;4;4522.0
DS;Print;FULL;PROMO;2015-10-01;836;335;22;321;195;5;5166.0
DS;Print;FULL;PROMO;2015-11-01;551;351;13;371;140;3;5286.0
DS;Print;FULL;PROMO;2015-12-01;344;373;10;506;163;4;5009.0
DS;Print;FULL;PROMO;2016-01-01;494;222;15;345;155;8;5208.0
DS;Print;FULL;PROMO;2016-02-01;465;292;16;345;197;3;5391.0
DS;Print;FULL;PROMO;2016-03-01;334;370;17;369;142;28;5348.0
DS;Print;FULL;PROMO;2016-04-01;278;521;14;291;116;3;5127.0
DS;Print;FULL;PROMO;2016-05-01;261;299;11;235;108;3;5048.0
DS;Print;FULL;PROMO;2016-06-01;308;279;8;220;95;4;5084.0
DS;Print;FULL;PROMO;2016-07-01;230;258;10;159;93;2;5058.0
DS;Print;FULL;PROMO;2016-08-01;267;207;13;150;122;3;5144.0
DS;Print;FULL;PROMO;2016-09-01;412;226;10;139;97;3;5367.0
DS;Print;FULL;PROMO;2016-10-01;355;288;14;190;81;2;5435.0
DS;Print;FULL;PROMO;2016-11-01;317;261;11;221;425;3;5788.0
DS;Print;FULL;PROMO;2016-12-01;320;288;19;177;223;4;5918.0
DS;Print;FULL;PROMO;2017-01-01;460;246;21;210;161;3;6128.0
DS;Print;FULL;PROMO;2017-02-01;378;289;22;241;142;7;6258.0
DS;Print;FULL;PROMO;2017-03-01;327;372;15;307;139;4;6225.0
DS;Print;FULL;PROMO;2017-04-01;350;447;29;297;101;2;6007.0
DS;Print;FULL;PROMO;2017-05-01;238;362;28;245;114;4;5889.0
DS;Print;FULL;PROMO;2017-06-01;196;218;9;220;101;6;5768.0
DS;Print;FULL;PROMO;2017-07-01;168;232;11;266;97;3;5588.0
DS;Print;FULL;PROMO;2017-08-01;298;243;9;237;96;2;5537.0
DS;Print;FULL;PROMO;2017-09-01;505;261;19;276;94;9;5678.0
DS;Print;FULL;PROMO;2017-10-01;323;280;23;273;104;9;5637.0
DS;Print;FULL;PROMO;2017-11-01;297;224;19;397;90;4;5447.0
DS;Print;FULL;PROMO;2017-12-01;280;176;15;367;72;4;5313.0
DS;Print;FULL;PROMO;2018-01-01;413;179;16;299;113;0;5432.0
DS;Print;FULL;PROMO;2018-02-01;382;314;16;245;103;4;5422.0
DS;Print;FULL;PROMO;2018-03-01;318;388;24;273;108;4;5359.0
DS;Print;FULL;PROMO;2018-04-01;250;341;17;239;83;5;5199.0
DS;Print;FULL;PROMO;2018-05-01;174;244;21;296;67;6;4934.0
DS;Print;FULL;PROMO;2018-06-01;221;248;17;253;77;3;4775.0
DS;Print;FULL;PROMO;2018-07-01;187;176;10;243;69;5;4681.0
DS;Print;FULL;PROMO;2018-08-01;200;177;16;239;53;8;4534.0
DS;Print;FULL;PROMO;2018-09-01;376;225;21;212;85;12;4554.0
DS;Print;FULL;PROMO;2018-10-01;412;249;13;235;119;31;4716.0
DS;Print;FULL;PROMO;2018-11-01;342;152;19;185;77;11;4869.0
DS;Print;FULL;PROMO;2018-12-01;349;166;17;271;120;7;4950.0
DS;Print;FULL;PROMO;2019-01-01;451;199;12;228;126;15;5139.0
DS;Print;FULL;PROMO;2019-02-01;333;202;18;290;2665;12;7778.0
DS;Print;FULL;PROMO;2019-03-01;258;277;29;268;1864;5;9335.0
DS;Print;FULL;PROMO;2019-04-01;227;299;22;219;1038;12;10202.0
DS;Print;FULL;PROMO;2019-05-01;290;267;27;201;766;7;10812.0
DS;Print;FULL;PROMO;2019-06-01;183;221;15;174;457;8;10966.0
DS;Print;FULL;PROMO;2019-07-01;156;203;18;215;177;5;10994.0
DS;Print;FULL;PROMO;2019-08-01;159;213;23;173;104;3;10848.0
DS;Print;FULL;PROMO;2019-09-01;302;249;26;214;78;6;10804.0
DS;Print;FULL;PROMO;2019-10-01;356;253;35;273;70;24;10800.0
DS;Print;FULL;PROMO;2019-11-01;269;227;31;239;66;6;10673.0
DS;Print;FULL;PROMO;2019-12-01;189;215;9;238;86;1;10500.0
DS;Print;FULL;PROMO;2020-01-01;276;173;12;250;196;4;10541.0
DS;Print;FULL;PROMO;2020-02-01;264;228;22;341;148;10;10449.0
DS;Print;FULL;PROMO;2020-03-01;337;195;27;624;154;6;10122.0
DS;Print;FULL;PROMO;2020-04-01;591;321;32;591;115;8;9995.0
DS;Print;FULL;PROMO;2020-05-01;329;233;43;794;104;9;9409.0
DS;Print;FULL;PROMO;2020-06-01;263;203;26;607;91;11;8955.0
DS;Print;FULL;PROMO;2020-07-01;171;165;28;306;161;5;8797.0
DS;Print;FULL;PROMO;2020-08-01;118;127;14;230;173;3;8727.0
DS;Print;FULL;PROMO;2020-09-01;143;165;24;265;183;6;8621.0
DS;Print;FULL;PROMO;2020-10-01;318;240;33;2052;199;8;6881.0
DS;Print;FULL;PROMO;2020-11-01;264;146;23;1157;159;9;6006.0
DS;Print;FULL;PROMO;2020-12-01;288;107;17;318;140;4;6008.0
DS;Print;FULL;PROMO;2021-01-01;337;93;14;274;164;8;6246.0
DS;Print;FULL;PROMO;2021-02-01;229;110;19;295;168;5;6307.0
DS;Print;FULL;PROMO;2021-03-01;226;147;19;331;135;8;6246.0
DS;Print;FULL;PROMO;2021-04-01;152;218;20;317;108;5;6016.0
DS;Print;FULL;PROMO;2021-05-01;183;175;29;275;121;10;5843.0
DS;Print;FULL;PROMO;2021-06-01;146;143;10;240;91;3;5722.0
DS;Print;FULL;STUDENTS;2015-01-01;183;126;4;58;29;1;4308.0
DS;Print;FULL;STUDENTS;2015-02-01;116;89;4;25;26;1;4325.0
DS;Print;FULL;STUDENTS;2015-03-01;144;91;7;32;15;1;4363.0
DS;Print;FULL;STUDENTS;2015-04-01;77;93;5;32;14;0;4345.0
DS;Print;FULL;STUDENTS;2015-05-01;59;101;3;30;4;1;4235.0
DS;Print;FULL;STUDENTS;2015-06-01;64;170;3;28;4;0;4143.0
DS;Print;FULL;STUDENTS;2015-07-01;48;321;3;32;9;0;3849.0
DS;Print;FULL;STUDENTS;2015-08-01;57;156;6;30;6;2;3719.0
DS;Print;FULL;STUDENTS;2015-09-01;193;176;5;39;5;4;3685.0
DS;Print;FULL;STUDENTS;2015-10-01;407;232;8;42;20;3;3850.0
DS;Print;FULL;STUDENTS;2015-11-01;212;135;6;32;13;1;3908.0
DS;Print;FULL;STUDENTS;2015-12-01;108;140;2;30;15;1;3873.0
DS;Print;FULL;STUDENTS;2016-01-01;146;93;3;24;9;1;3848.0
DS;Print;FULL;STUDENTS;2016-02-01;96;75;8;31;4;1;3897.0
DS;Print;FULL;STUDENTS;2016-03-01;106;106;3;35;4;3;3859.0
DS;Print;FULL;STUDENTS;2016-04-01;74;127;8;35;6;0;3778.0
DS;Print;FULL;STUDENTS;2016-05-01;61;132;7;40;6;3;3670.0
DS;Print;FULL;STUDENTS;2016-06-01;57;153;4;27;9;1;3554.0
DS;Print;FULL;STUDENTS;2016-07-01;36;158;4;56;5;1;3350.0
DS;Print;FULL;STUDENTS;2016-08-01;64;133;2;58;7;0;3251.0
DS;Print;FULL;STUDENTS;2016-09-01;112;137;3;49;13;0;3183.0
DS;Print;FULL;STUDENTS;2016-10-01;250;181;5;38;15;3;3233.0
DS;Print;FULL;STUDENTS;2016-11-01;186;115;5;35;23;1;3295.0
DS;Print;FULL;STUDENTS;2016-12-01;107;81;8;30;20;1;3318.0
DS;Print;FULL;STUDENTS;2017-01-01;104;98;7;24;6;0;3300.0
DS;Print;FULL;STUDENTS;2017-02-01;73;67;3;24;7;0;3279.0
DS;Print;FULL;STUDENTS;2017-03-01;69;66;1;24;6;2;3278.0
DS;Print;FULL;STUDENTS;2017-04-01;55;84;3;23;6;0;3145.0
DS;Print;FULL;STUDENTS;2017-05-01;51;75;3;28;7;1;3179.0
DS;Print;FULL;STUDENTS;2017-06-01;34;84;5;33;2;1;3101.0
DS;Print;FULL;STUDENTS;2017-07-01;24;130;5;66;4;0;2927.0
DS;Print;FULL;STUDENTS;2017-08-01;50;83;6;36;8;2;2864.0
DS;Print;FULL;STUDENTS;2017-09-01;97;96;6;50;10;0;2813.0
DS;Print;FULL;STUDENTS;2017-10-01;203;114;5;38;13;1;2865.0
DS;Print;FULL;STUDENTS;2017-11-01;137;88;8;22;16;3;2918.0
DS;Print;FULL;STUDENTS;2017-12-01;97;90;4;27;11;2;2862.0
DS;Print;FULL;STUDENTS;2018-01-01;79;61;5;15;5;1;2912.0
DS;Print;FULL;STUDENTS;2018-02-01;63;64;6;35;4;0;2878.0
DS;Print;FULL;STUDENTS;2018-03-01;68;76;8;25;9;1;2845.0
DS;Print;FULL;STUDENTS;2018-04-01;52;57;7;32;7;0;2814.0
DS;Print;FULL;STUDENTS;2018-05-01;45;73;3;49;7;2;2739.0
DS;Print;FULL;STUDENTS;2018-06-01;43;81;4;44;9;0;2662.0
DS;Print;FULL;STUDENTS;2018-07-01;27;100;4;41;7;2;2554.0
DS;Print;FULL;STUDENTS;2018-08-01;39;78;7;57;7;0;2458.0
DS;Print;FULL;STUDENTS;2018-09-01;86;88;1;53;10;0;2343.0
DS;Print;FULL;STUDENTS;2018-10-01;173;101;6;14;18;1;2475.0
DS;Print;FULL;STUDENTS;2018-11-01;119;61;5;1;15;1;2553.0
DS;Print;FULL;STUDENTS;2018-12-01;73;44;7;2;15;0;2592.0
DS;Print;FULL;STUDENTS;2019-01-01;69;33;2;2;1;2;2626.0
DS;Print;FULL;STUDENTS;2019-02-01;69;34;8;0;2;0;2653.0
DS;Print;FULL;STUDENTS;2019-03-01;55;58;6;0;6;0;2586.0
DS;Print;FULL;STUDENTS;2019-04-01;38;32;8;1;3;0;2654.0
DS;Print;FULL;STUDENTS;2019-05-01;48;32;7;0;4;1;2673.0
DS;Print;FULL;STUDENTS;2019-06-01;35;39;6;1;5;3;2653.0
DS;Print;FULL;STUDENTS;2019-07-01;21;39;6;0;4;2;2652.0
DS;Print;FULL;STUDENTS;2019-08-01;37;30;8;0;6;0;2656.0
DS;Print;FULL;STUDENTS;2019-09-01;88;22;4;1;3;4;2721.0
DS;Print;FULL;STUDENTS;2019-10-01;103;49;8;3;3;2;2770.0
DS;Print;FULL;STUDENTS;2019-11-01;63;49;9;0;9;3;2790.0
DS;Print;FULL;STUDENTS;2019-12-01;54;37;1;1;1;1;2804.0
DS;Print;FULL;STUDENTS;2020-01-01;56;45;7;4;1;0;2807.0
DS;Print;FULL;STUDENTS;2020-02-01;56;56;11;11;4;1;2789.0
DS;Print;FULL;STUDENTS;2020-03-01;62;49;8;9;8;2;2791.0
DS;Print;FULL;STUDENTS;2020-04-01;75;27;2;1;5;3;2850.0
DS;Print;FULL;STUDENTS;2020-05-01;54;30;8;0;2;4;2875.0
DS;Print;FULL;STUDENTS;2020-06-01;30;17;6;0;3;1;2886.0
DS;Print;FULL;STUDENTS;2020-07-01;34;24;4;0;4;1;2895.0
DS;Print;FULL;STUDENTS;2020-08-01;37;14;9;1;4;0;2911.0
DS;Print;FULL;STUDENTS;2020-09-01;47;26;8;0;4;1;2929.0
DS;Print;FULL;STUDENTS;2020-10-01;83;43;7;0;4;2;2968.0
DS;Print;FULL;STUDENTS;2020-11-01;66;28;11;2;4;1;2994.0
DS;Print;FULL;STUDENTS;2020-12-01;51;29;7;1;0;2;3010.0
DS;Print;FULL;STUDENTS;2021-01-01;41;26;3;0;6;0;3030.0
DS;Print;FULL;STUDENTS;2021-02-01;52;45;4;1;4;2;3039.0
DS;Print;FULL;STUDENTS;2021-03-01;33;35;7;2;3;1;3032.0
DS;Print;FULL;STUDENTS;2021-04-01;27;33;4;1;3;1;3026.0
DS;Print;FULL;STUDENTS;2021-05-01;19;33;6;1;0;1;3007.0
DS;Print;FULL;STUDENTS;2021-06-01;21;34;5;1;0;0;2987.0
DS;Print;FULL;STUNT;2015-01-01;0;0;0;0;0;0;0.0
DS;Print;FULL;STUNT;2015-02-01;0;0;0;0;0;0;0.0
DS;Print;FULL;STUNT;2015-03-01;0;0;0;0;0;0;0.0
DS;Print;FULL;STUNT;2015-04-01;0;0;0;0;0;0;0.0
DS;Print;FULL;STUNT;2015-05-01;0;0;0;0;0;0;0.0
DS;Print;FULL;STUNT;2015-06-01;27;1;0;0;0;1;28.0
DS;Print;FULL;STUNT;2015-07-01;54;11;1;17;0;1;55.0
DS;Print;FULL;STUNT;2015-08-01;37;21;1;32;0;0;42.0
DS;Print;FULL;STUNT;2015-09-01;78;12;1;28;0;0;77.0
DS;Print;FULL;STUNT;2015-10-01;57;28;1;62;0;0;61.0
DS;Print;FULL;STUNT;2015-11-01;64;21;0;25;0;1;73.0
DS;Print;FULL;STUNT;2015-12-01;31;29;2;43;0;0;31.0
DS;Print;FULL;STUNT;2016-01-01;81;14;0;16;0;1;93.0
DS;Print;FULL;STUNT;2016-02-01;44;43;5;44;3;0;51.0
DS;Print;FULL;STUNT;2016-03-01;51;20;2;27;0;0;58.0
DS;Print;FULL;STUNT;2016-04-01;34;24;1;34;0;0;35.0
DS;Print;FULL;STUNT;2016-05-01;40;16;1;16;0;0;45.0
DS;Print;FULL;STUNT;2016-06-01;34;22;0;24;0;0;38.0
DS;Print;FULL;STUNT;2016-07-01;17;21;0;14;0;0;21.0
DS;Print;FULL;STUNT;2016-08-01;33;9;0;13;0;0;38.0
DS;Print;FULL;STUNT;2016-09-01;63;17;1;17;0;0;64.0
DS;Print;FULL;STUNT;2016-10-01;405;33;5;33;0;0;412.0
DS;Print;FULL;STUNT;2016-11-01;169;43;3;367;1;0;178.0
DS;Print;FULL;STUNT;2016-12-01;58;25;0;159;0;0;64.0
DS;Print;FULL;STUNT;2017-01-01;37;17;2;38;1;0;42.0
DS;Print;FULL;STUNT;2017-02-01;39;16;1;24;0;0;37.0
DS;Print;FULL;STUNT;2017-03-01;32;7;0;37;0;0;35.0
DS;Print;FULL;STUNT;2017-04-01;45;12;1;28;1;1;49.0
DS;Print;FULL;STUNT;2017-05-01;39;4;0;44;0;0;45.0
DS;Print;FULL;STUNT;2017-06-01;28;12;0;37;1;0;32.0
DS;Print;FULL;STUNT;2017-07-01;39;2;1;29;0;1;39.0
DS;Print;FULL;STUNT;2017-08-01;43;5;0;36;0;0;44.0
DS;Print;FULL;STUNT;2017-09-01;31;12;0;32;0;0;30.0
DS;Print;FULL;STUNT;2017-10-01;49;6;0;26;0;0;50.0
DS;Print;FULL;STUNT;2017-11-01;35;10;1;39;2;0;43.0
DS;Print;FULL;STUNT;2017-12-01;24;14;1;28;0;0;29.0
DS;Print;FULL;STUNT;2018-01-01;27;4;0;25;0;0;30.0
DS;Print;FULL;STUNT;2018-02-01;13;7;1;23;0;1;16.0
DS;Print;FULL;STUNT;2018-03-01;8;5;0;13;0;0;8.0
DS;Print;FULL;STUNT;2018-04-01;10;4;1;3;0;0;12.0
DS;Print;FULL;STUNT;2018-05-01;17;0;0;11;0;0;16.0
DS;Print;FULL;STUNT;2018-06-01;11;6;0;12;0;0;8.0
DS;Print;FULL;STUNT;2018-07-01;14;3;0;7;0;0;13.0
DS;Print;FULL;STUNT;2018-08-01;21;4;0;11;0;0;20.0
DS;Print;FULL;STUNT;2018-09-01;28;1;0;21;0;0;28.0
DS;Print;FULL;STUNT;2018-10-01;21;17;0;13;0;1;21.0
DS;Print;FULL;STUNT;2018-11-01;29;7;1;13;0;0;29.0
DS;Print;FULL;STUNT;2018-12-01;25;7;0;25;0;0;25.0
DS;Print;FULL;STUNT;2019-01-01;26;9;0;15;0;0;28.0
DS;Print;FULL;STUNT;2019-02-01;21;7;0;24;0;0;24.0
DS;Print;FULL;STUNT;2019-03-01;29;7;0;17;0;0;28.0
DS;Print;FULL;STUNT;2019-04-01;13;6;0;22;0;0;17.0
DS;Print;FULL;STUNT;2019-05-01;27;3;1;12;0;0;28.0
DS;Print;FULL;STUNT;2019-06-01;16;10;1;19;0;0;18.0
DS;Print;FULL;STUNT;2019-07-01;48;8;0;11;0;0;46.0
DS;Print;FULL;STUNT;2019-08-01;27;14;0;33;1;1;28.0
DS;Print;FULL;STUNT;2019-09-01;17;4;0;25;0;0;19.0
DS;Print;FULL;STUNT;2019-10-01;18;5;0;17;0;1;19.0
DS;Print;FULL;STUNT;2019-11-01;21;7;0;11;0;0;19.0
DS;Print;FULL;STUNT;2019-12-01;16;2;0;6;0;0;27.0
DS;Print;FULL;STUNT;2020-01-01;25;2;0;14;0;0;39.0
DS;Print;FULL;STUNT;2020-02-01;20;5;0;22;0;0;33.0
DS;Print;FULL;STUNT;2020-03-01;69;3;0;18;0;0;77.0
DS;Print;FULL;STUNT;2020-04-01;74;16;0;55;0;0;86.0
DS;Print;FULL;STUNT;2020-05-01;26;16;1;54;0;1;46.0
DS;Print;FULL;STUNT;2020-06-01;23;8;1;22;0;1;39.0
DS;Print;FULL;STUNT;2020-07-01;56;6;2;21;1;0;70.0
DS;Print;FULL;STUNT;2020-08-01;83;6;0;64;0;0;96.0
DS;Print;FULL;STUNT;2020-09-01;57;11;0;81;0;0;69.0
DS;Print;FULL;STUNT;2020-10-01;15;7;0;59;0;0;17.0
DS;Print;FULL;STUNT;2020-11-01;28;3;0;15;0;0;32.0
DS;Print;FULL;STUNT;2020-12-01;5;6;2;23;0;0;7.0
DS;Print;FULL;STUNT;2021-01-01;9;3;0;3;0;0;9.0
DS;Print;FULL;STUNT;2021-02-01;9;2;0;7;0;0;12.0
DS;Print;FULL;STUNT;2021-03-01;11;5;0;6;0;0;12.0
DS;Print;FULL;STUNT;2021-04-01;11;3;0;9;0;0;10.0
DS;Print;FULL;STUNT;2021-05-01;8;6;0;5;0;0;8.0
DS;Print;FULL;STUNT;2021-06-01;10;2;1;5;0;0;12.0
DS;Print;FULL;TIE_IN;2015-01-01;135;33;0;1;5;2;1739.0
DS;Print;FULL;TIE_IN;2015-02-01;10;21;1;0;5;1;1736.0
DS;Print;FULL;TIE_IN;2015-03-01;8;13;0;0;3;0;1735.0
DS;Print;FULL;TIE_IN;2015-04-01;3;6;0;2;2;0;1733.0
DS;Print;FULL;TIE_IN;2015-05-01;12;10;3;28;0;0;1670.0
DS;Print;FULL;TIE_IN;2015-06-01;14;30;1;35;0;0;1652.0
DS;Print;FULL;TIE_IN;2015-07-01;46;15;2;16;1;1;1669.0
DS;Print;FULL;TIE_IN;2015-08-01;45;10;0;2;8;0;1707.0
DS;Print;FULL;TIE_IN;2015-09-01;42;24;0;54;8;1;1679.0
DS;Print;FULL;TIE_IN;2015-10-01;21;54;6;105;6;3;1544.0
DS;Print;FULL;TIE_IN;2015-11-01;13;34;2;71;3;0;1450.0
DS;Print;FULL;TIE_IN;2015-12-01;84;50;2;79;3;0;1408.0
DS;Print;FULL;TIE_IN;2016-01-01;121;18;0;16;4;2;1491.0
DS;Print;FULL;TIE_IN;2016-02-01;12;15;0;4;7;0;1509.0
DS;Print;FULL;TIE_IN;2016-03-01;6;8;1;6;1;0;1502.0
DS;Print;FULL;TIE_IN;2016-04-01;9;14;0;51;2;1;1445.0
DS;Print;FULL;TIE_IN;2016-05-01;76;26;0;43;6;0;1452.0
DS;Print;FULL;TIE_IN;2016-06-01;80;20;1;39;20;2;1506.0
DS;Print;FULL;TIE_IN;2016-07-01;57;15;3;32;13;3;1526.0
DS;Print;FULL;TIE_IN;2016-08-01;65;39;3;49;18;1;1530.0
DS;Print;FULL;TIE_IN;2016-09-01;82;32;1;72;26;1;1534.0
DS;Print;FULL;TIE_IN;2016-10-01;26;41;5;107;21;1;1431.0
DS;Print;FULL;TIE_IN;2016-11-01;93;30;2;75;15;2;1430.0
DS;Print;FULL;TIE_IN;2016-12-01;122;59;3;97;48;3;1456.0
DS;Print;FULL;TIE_IN;2017-01-01;64;41;3;71;25;4;1433.0
DS;Print;FULL;TIE_IN;2017-02-01;69;15;0;12;25;1;1495.0
DS;Print;FULL;TIE_IN;2017-03-01;46;10;1;9;18;2;1547.0
DS;Print;FULL;TIE_IN;2017-04-01;27;9;0;5;14;2;1576.0
DS;Print;FULL;TIE_IN;2017-05-01;59;7;0;4;22;5;1664.0
DS;Print;FULL;TIE_IN;2017-06-01;28;7;0;1;6;1;1695.0
DS;Print;FULL;TIE_IN;2017-07-01;10;13;0;30;5;1;1669.0
DS;Print;FULL;TIE_IN;2017-08-01;46;13;0;30;10;1;1684.0
DS;Print;FULL;TIE_IN;2017-09-01;55;21;1;40;12;1;1690.0
DS;Print;FULL;TIE_IN;2017-10-01;83;11;3;20;15;3;1758.0
DS;Print;FULL;TIE_IN;2017-11-01;89;9;0;14;22;2;1856.0
DS;Print;FULL;TIE_IN;2017-12-01;33;21;0;57;15;1;1835.0
DS;Print;FULL;TIE_IN;2018-01-01;67;22;2;82;20;1;1824.0
DS;Print;FULL;TIE_IN;2018-02-01;30;15;1;20;13;2;1830.0
DS;Print;FULL;TIE_IN;2018-03-01;24;18;3;12;5;0;1832.0
DS;Print;FULL;TIE_IN;2018-04-01;18;5;0;7;7;2;1846.0
DS;Print;FULL;TIE_IN;2018-05-01;12;16;1;52;9;0;1811.0
DS;Print;FULL;TIE_IN;2018-06-01;12;28;1;87;3;2;1709.0
DS;Print;FULL;TIE_IN;2018-07-01;8;18;0;56;2;0;1644.0
DS;Print;FULL;TIE_IN;2018-08-01;19;21;1;73;2;1;1572.0
DS;Print;FULL;TIE_IN;2018-09-01;15;16;3;81;3;0;1477.0
DS;Print;FULL;TIE_IN;2018-10-01;25;13;2;44;9;1;1463.0
DS;Print;FULL;TIE_IN;2018-11-01;20;33;1;89;6;0;1378.0
DS;Print;FULL;TIE_IN;2018-12-01;20;24;1;134;4;1;1241.0
DS;Print;FULL;TIE_IN;2019-01-01;27;22;1;84;0;1;1163.0
DS;Print;FULL;TIE_IN;2019-02-01;13;27;4;77;6;0;1077.0
DS;Print;FULL;TIE_IN;2019-03-01;17;15;1;46;10;0;1036.0
DS;Print;FULL;TIE_IN;2019-04-01;12;13;2;35;4;0;1006.0
DS;Print;FULL;TIE_IN;2019-05-01;19;19;0;47;7;0;972.0
DS;Print;FULL;TIE_IN;2019-06-01;16;19;2;42;2;0;921.0
DS;Print;FULL;TIE_IN;2019-07-01;8;7;1;16;4;1;911.0
DS;Print;FULL;TIE_IN;2019-08-01;14;14;2;42;3;0;879.0
DS;Print;FULL;TIE_IN;2019-09-01;12;18;2;37;7;1;834.0
DS;Print;FULL;TIE_IN;2019-10-01;9;22;2;83;3;0;746.0
DS;Print;FULL;TIE_IN;2019-11-01;20;17;2;65;1;0;678.0
DS;Print;FULL;TIE_IN;2019-12-01;6;22;0;59;4;1;611.0
DS;Print;FULL;TIE_IN;2020-01-01;12;17;1;53;4;1;562.0
DS;Print;FULL;TIE_IN;2020-02-01;11;8;2;36;8;1;529.0
DS;Print;FULL;TIE_IN;2020-03-01;16;6;0;22;1;0;517.0
DS;Print;FULL;TIE_IN;2020-04-01;10;3;2;16;4;0;512.0
DS;Print;FULL;TIE_IN;2020-05-01;5;8;2;17;4;1;496.0
DS;Print;FULL;TIE_IN;2020-06-01;7;3;0;12;7;1;496.0
DS;Print;FULL;TIE_IN;2020-07-01;8;3;1;12;3;0;492.0
DS;Print;FULL;TIE_IN;2020-08-01;2;4;1;14;0;0;476.0
DS;Print;FULL;TIE_IN;2020-09-01;4;4;2;16;0;0;458.0
DS;Print;FULL;TIE_IN;2020-10-01;3;9;1;16;4;0;436.0
DS;Print;FULL;TIE_IN;2020-11-01;1;7;2;15;0;0;415.0
DS;Print;FULL;TIE_IN;2020-12-01;1;11;1;19;1;0;383.0
DS;Print;FULL;TIE_IN;2021-01-01;4;2;1;24;1;0;363.0
DS;Print;FULL;TIE_IN;2021-02-01;1;5;0;21;2;0;339.0
DS;Print;FULL;TIE_IN;2021-03-01;3;4;0;14;2;0;326.0
DS;Print;FULL;TIE_IN;2021-04-01;3;4;3;13;2;0;313.0
DS;Print;FULL;TIE_IN;2021-05-01;5;4;1;14;3;0;299.0
DS;Print;FULL;TIE_IN;2021-06-01;4;2;0;18;0;0;287.0
DS;Print;SCHOOLS;BASE;2015-01-01;2;1;0;2;0;0;11.0
DS;Print;SCHOOLS;BASE;2015-02-01;0;0;0;0;0;0;11.0
DS;Print;SCHOOLS;BASE;2015-03-01;0;0;0;0;0;0;11.0
DS;Print;SCHOOLS;BASE;2015-04-01;0;0;0;0;0;0;11.0
DS;Print;SCHOOLS;BASE;2015-05-01;0;0;0;0;0;0;11.0
DS;Print;SCHOOLS;BASE;2015-06-01;0;1;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2015-07-01;0;0;0;0;1;0;11.0
DS;Print;SCHOOLS;BASE;2015-08-01;0;0;0;0;0;0;11.0
DS;Print;SCHOOLS;BASE;2015-09-01;0;0;0;1;0;0;10.0
DS;Print;SCHOOLS;BASE;2015-10-01;0;0;0;1;0;0;9.0
DS;Print;SCHOOLS;BASE;2015-11-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2015-12-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2016-01-01;1;1;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2016-02-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2016-03-01;0;1;0;0;0;0;8.0
DS;Print;SCHOOLS;BASE;2016-04-01;0;0;0;0;0;0;8.0
DS;Print;SCHOOLS;BASE;2016-05-01;0;0;0;0;0;0;8.0
DS;Print;SCHOOLS;BASE;2016-06-01;0;0;0;0;0;0;8.0
DS;Print;SCHOOLS;BASE;2016-07-01;0;0;0;0;0;0;8.0
DS;Print;SCHOOLS;BASE;2016-08-01;0;0;0;1;0;0;7.0
DS;Print;SCHOOLS;BASE;2016-09-01;0;0;0;0;0;0;7.0
DS;Print;SCHOOLS;BASE;2016-10-01;1;0;0;0;1;0;9.0
DS;Print;SCHOOLS;BASE;2016-11-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2016-12-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-01-01;1;1;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-02-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-03-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-04-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-05-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-06-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-07-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-08-01;0;0;0;0;0;0;9.0
DS;Print;SCHOOLS;BASE;2017-09-01;2;0;0;0;0;0;11.0
DS;Print;SCHOOLS;BASE;2017-10-01;0;1;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2017-11-01;0;0;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2017-12-01;0;0;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2018-01-01;1;1;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2018-02-01;0;0;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2018-03-01;0;0;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2018-04-01;0;0;0;0;0;0;10.0
DS;Print;SCHOOLS;BASE;2018-05-01;0;0;0;0;0;0;10.0
